No.,MS#,MS Date,Aircraft,Description,Part Number,Serial Number,Qty,Unit,Warehouse,Stores,Req. Reference,Remark
595,3942/MS/SPR/2016,21-Jun-16,N/A,ADROX,ADROX6025,N/A,1,LTR,WISNU,FLAMABLE ROOM,N/A,
596,3942/MS/SPR/2016,20-Jun-16,PK-ROX,SCREW,NAS514P1032,N/A,4,EA,WISNU,A3-4,N/A,
597,3942/MS/SPR/2016,20-Jun-16,PK-ROX,WASHER,S1450-3S10-032,N/A,4,EA,WISNU,A3-6,N/A,
598,3942/MS/SPR/2016,20-Jun-16,PK-ROM,DISC BRAKE,164-04000,N/A,1,EA,WISNU,A2-1,N/A,
599,3942/MS/SPR/2016,20-Jun-16,PK-ROU,TERMINAL,MS25036-153,N/A,1,EA,WISNU,D3-5,N/A,
600,3942/MS/SPR/2016,17-Jun-16,PK-ROU,DISC BRAKE,164-30615-1,N/A,1,EA,WISNU,A2-1,N/A,
601,3942/MS/SPR/2016,16-Jun-16,N/A,OIL ENGINE,ASW100+,N/A,5,LITER,WISNU,FLAMABLE ROOM,N/A,
602,3942/MS/SPR/2016,16-Jun-16,PK-ROU,BUSHING,523919,N/A,1,EA,WISNU,B3-14,N/A,
603,3942/MS/SPR/2016,16-Jun-16,PK-ROU,ROLLER ASSY,523921,N/A,1,EA,WISNU,B3-14,N/A,
604,3942/MS/SPR/2016,16-Jun-16,PK-ROX,NIPPLE,MS25171-3S,N/A,1,EA,WISNU,D2-3,N/A,
605,3942/MS/SPR/2016,16-Jun-16,PK-ROX,MAGNETO DUAL,10-682555-16R,E-03254,1,EA,WISNU,G4,N/A,
606,3942/MS/SPR/2016,16-Jun-16,PK-ROX,HEADSET,12508G-17,N/A,2,EA,WISNU,C4-2,N/A,
607,3942/MS/SPR/2016,16-Jun-16,PK-ROX,HARNESS SEAT BELT,SK170-12C1,N/A,1,EA,WISNU,C4-2,N/A,
608,3942/MS/SPR/2016,16-Jun-16,PK-ROX,OIL ENGINE,AS100,N/A,0.5,QTS,WISNU,FLAMABLE ROOM,N/A,
609,3942/MS/SPR/2016,15-Jun-16,PK-ROW,SWITCH PTT,S2870-1,N/A,2,EA,WISNU,A2-4,N/A,
610,3942/MS/SPR/2016,16-Jun-16,PK-ROR,LAMP,4596,N/A,1,EA,WISNU,E4,N/A,
611,3942/MS/SPR/2016,8-Sep-16,PK-ROQ,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
612,3942/MS/SPR/2016,8-Sep-16,PK-ROP,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
613,3942/MS/SPR/2016,8-Sep-16,PK-ROA,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
614,3942/MS/SPR/2016,7-Sep-16,PK-ROQ,COTTER PIN,MS24665-132,N/A,2,EA,BANYUWANGI,BWI,N/A,
615,3942/MS/SPR/2016,7-Sep-16,PK-ROQ,CUSTTLE NUT,AN310-3,N/A,1,EA,BANYUWANGI,BWI,N/A,
616,3942/MS/SPR/2016,7-Sep-16,PK-ROQ,RIVET,CCP-54,N/A,8,EA,BANYUWANGI,BWI,N/A,
617,3942/MS/SPR/2016,7-Sep-16,PK-ROH,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
618,3942/MS/SPR/2016,2-Sep-16,PK-ROK,FILTER ELEMENT,BA-6108,N/A,1,EA,BANYUWANGI,BWI,N/A,
619,3942/MS/SPR/2016,6-Sep-16,PK-ROK,SCREW,AN525-832R7,N/A,2,EA,BANYUWANGI,BWI,N/A,
620,3942/MS/SPR/2016,5-Sep-16,PK-ROA,GREASE SEAL WHEEL,153-01500,N/A,1,EA,BANYUWANGI,BWI,N/A,
621,3942/MS/SPR/2016,5-Sep-16,PK-ROA,COTTER PIN,MS24665-360,N/A,1,EA,BANYUWANGI,BWI,N/A,
622,3942/MS/SPR/2016,5-Sep-16,PK-ROA,MAIN TYRE,606C66-8,50932030,1,EA,BANYUWANGI,BWI,N/A,
623,3942/MS/SPR/2016,2-Sep-16,PK-ROK,LPS 3,316,N/A,1,EA,BANYUWANGI,BWI,N/A,
624,3942/MS/SPR/2016,2-Sep-16,PK-ROK,RIVET,CCP-54,N/A,2,EA,BANYUWANGI,BWI,N/A,
625,3942/MS/SPR/2016,2-Sep-16,PK-ROK,SPARK PLUG,REM40E,N/A,1,EA,BANYUWANGI,BWI,N/A,
626,3942/MS/SPR/2016,2-Sep-16,PK-ROK,RIVET,105-00200,N/A,2,EA,BANYUWANGI,BWI,N/A,
627,3942/MS/SPR/2016,2-Sep-16,PK-ROK,BRAKE LINNING,066-30026,N/A,1,EA,BANYUWANGI,BWI,N/A,
628,3942/MS/SPR/2016,2-Sep-16,PK-ROK,COTTER PIN,MS24665-360,N/A,2,EA,BANYUWANGI,BWI,N/A,
629,3942/MS/SPR/2016,2-Sep-16,PK-ROK,COTTER PIN,MS24665-132,N/A,2,EA,BANYUWANGI,BWI,N/A,
630,3942/MS/SPR/2016,2-Sep-16,PK-ROK,GARTER FILTER,B3-5-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
631,3942/MS/SPR/2016,2-Sep-16,PK-ROK,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
632,3942/MS/SPR/2016,2-Sep-16,PK-ROK,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,N/A,
633,3942/MS/SPR/2016,2-Sep-16,PK-ROA,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
634,3942/MS/SPR/2016,29-Sep-16,PK-ROO,COTTER PIN,MS24665-132,N/A,3,EA,BANYUWANGI,BWI,N/A,
635,3942/MS/SPR/2016,29-Sep-16,PK-ROO,GARTER FILTER,B3-5-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
636,3942/MS/SPR/2016,29-Sep-16,PK-ROO,FILTER ELEMENT,BA-6108,N/A,1,EA,BANYUWANGI,BWI,N/A,
637,3942/MS/SPR/2016,29-Sep-16,PK-ROO,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,N/A,
638,3942/MS/SPR/2016,29-Sep-16,PK-ROO,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
639,3942/MS/SPR/2016,29-Sep-16,PK-ROO,SWITCH PTT,S2870-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
640,3942/MS/SPR/2016,28-Sep-16,PK-ROO,NUT,MS21045-3,N/A,4,EA,BANYUWANGI,BWI,N/A,
641,3942/MS/SPR/2016,28-Sep-16,PK-ROS,SPARK PLUG,REM40E,N/A,2,EA,BANYUWANGI,BWI,N/A,
642,3942/MS/SPR/2016,28-Sep-16,PK-ROS,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,N/A,
643,3942/MS/SPR/2016,28-Sep-16,PK-ROS,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
644,3942/MS/SPR/2016,28-Sep-16,PK-ROK,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
645,3942/MS/SPR/2016,28-Sep-16,PK-ROS,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
646,3942/MS/SPR/2016,28-Sep-16,PK-ROH,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
647,3942/MS/SPR/2016,28-Sep-16,PK-ROT,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
648,3942/MS/SPR/2016,27-Sep-16,PK-ROO,BATTERY,G243D,N/A,1,EA,BANYUWANGI,BWI,N/A,
649,3942/MS/SPR/2016,27-Sep-16,PK-ROS,FOAM FILLED EAR SEALS,18316G-02,N/A,1,EA,BANYUWANGI,BWI,N/A,
650,3942/MS/SPR/2016,27-Sep-16,PK-ROS,SCREW,AN525-832R7,N/A,1,EA,BANYUWANGI,BWI,N/A,
651,3942/MS/SPR/2016,27-Sep-16,PK-ROH,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
652,3942/MS/SPR/2016,26-Sep-16,PK-ROK,LAMP/BULB,34-0226010-91,N/A,1,EA,BANYUWANGI,BWI,N/A,
653,3942/MS/SPR/2016,26-Sep-16,PK-ROO,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
654,3942/MS/SPR/2016,24-Sep-16,PK-RON,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,N/A,
655,3942/MS/SPR/2016,24-Sep-16,PK-RON,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
656,3942/MS/SPR/2016,23-Sep-16,PK-ROO,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
657,3942/MS/SPR/2016,22-Sep-16,PK-ROT,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
658,3942/MS/SPR/2016,22-Sep-16,PK-ROK,RIVET,CCP-54,N/A,2,EA,BANYUWANGI,BWI,N/A,
659,3942/MS/SPR/2016,22-Sep-16,PK-ROK,RIVET/CHERY RIVET,CCP-44,N/A,1,EA,BANYUWANGI,BWI,N/A,
660,3942/MS/SPR/2016,22-Sep-16,PK-ROK,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
661,3942/MS/SPR/2016,22-Sep-16,PK-ROK,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,N/A,
662,3942/MS/SPR/2016,22-Sep-16,PK-ROH,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
663,3942/MS/SPR/2016,22-Sep-16,PK-RON,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
664,3942/MS/SPR/2016,22-Sep-16,PK-ROS,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
665,3942/MS/SPR/2016,20-Sep-16,PK-ROT,SCREW,AN525-832R7,N/A,1,EA,BANYUWANGI,BWI,N/A,
666,3942/MS/SPR/2016,20-Sep-16,PK-ROT,LOCK NUT,MS21047L08,N/A,1,EA,BANYUWANGI,BWI,N/A,
667,3942/MS/SPR/2016,20-Sep-16,PK-ROT,RIVET,105-00200,N/A,4,EA,BANYUWANGI,BWI,N/A,
668,3942/MS/SPR/2016,20-Sep-16,PK-ROT,BRAKE LINNING,066-30026,N/A,1,EA,BANYUWANGI,BWI,N/A,
669,3942/MS/SPR/2016,20-Sep-16,PK-ROT,BRAKE LINNING,066-10500,N/A,1,EA,BANYUWANGI,BWI,N/A,
670,3942/MS/SPR/2016,20-Sep-16,PK-ROT,COTTER PIN,MS24665-360,N/A,2,EA,BANYUWANGI,BWI,N/A,
671,3942/MS/SPR/2016,20-Sep-16,PK-ROT,COTTER PIN,MS24665-132,N/A,2,EA,BANYUWANGI,BWI,N/A,
672,3942/MS/SPR/2016,20-Sep-16,PK-ROT,GARTER FILTER,B3-5-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
673,3942/MS/SPR/2016,12-Oct-16,PK-ROT,MAIN TYRE,606C66-8,51792107,1,EA,BANYUWANGI,BWI,DAILY SERVICE,
674,3942/MS/SPR/2016,12-Oct-16,PK-ROT,MAIN TYRE,606C66-8,509521012,1,EA,BANYUWANGI,BWI,DAILY SERVICE,
675,3942/MS/SPR/2016,12-Oct-16,PK-ROH,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
676,3942/MS/SPR/2016,12-Oct-16,PK-ROT,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
677,3942/MS/SPR/2016,10-Oct-16,PK-ROK,SCREW,AN525-832R7,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 100 HI,
678,3942/MS/SPR/2016,10-Oct-16,PK-ROK,COTTER PIN,MS24665-360,N/A,2,EA,BANYUWANGI,BWI,INSPECTION 100 HI,
679,3942/MS/SPR/2016,10-Oct-16,PK-ROK,COTTER PIN,MS24665-132,N/A,2,EA,BANYUWANGI,BWI,INSPECTION 100 HI,
680,3942/MS/SPR/2016,10-Oct-16,PK-ROK,GARTER FILTER,B3-5-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 100 HI,
681,3942/MS/SPR/2016,10-Oct-16,PK-ROK,FILTER ELEMENT,BA-6108,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 100 HI,
682,3942/MS/SPR/2016,10-Oct-16,PK-ROK,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,INSPECTION 100 HI,
683,3942/MS/SPR/2016,10-Oct-16,PK-ROK,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 100 HI,
684,3942/MS/SPR/2016,8-Oct-16,PK-ROH,COTTER PIN,MS24665-132,N/A,1,EA,BANYUWANGI,BWI,DAILY SERVICE,
685,3942/MS/SPR/2016,8-Oct-16,PK-RON,SCREW,AN525-832R7,N/A,1,EA,BANYUWANGI,BWI,DAILY SERVICE,
686,3942/MS/SPR/2016,8-Oct-16,PK-RON,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
687,3942/MS/SPR/2016,7-Oct-16,PK-ROH,RIVET,CCP-54,N/A,3,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
688,3942/MS/SPR/2016,7-Oct-16,PK-ROH,LPS 3,316,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
689,3942/MS/SPR/2016,7-Oct-16,PK-ROH,GREASE SEAL FELT,154-01300,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
690,3942/MS/SPR/2016,15-Oct-16,PK-ROH,AIR FILTER,BA6108,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
691,3942/MS/SPR/2016,7-Oct-16,PK-ROH,COTTER PIN,MS24665-132,N/A,2,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
692,3942/MS/SPR/2016,7-Oct-16,PK-ROH,GARTER FILTER,B3-5-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
693,3942/MS/SPR/2016,6-Oct-16,PK-ROH,FILTER ELEMENT,BA-6108,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
694,3942/MS/SPR/2016,7-Oct-16,PK-ROH,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,INSPECTION 200 HI,
695,3942/MS/SPR/2016,7-Oct-16,PK-ROH,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
696,3942/MS/SPR/2016,7-Oct-16,PK-ROP,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
697,3942/MS/SPR/2016,6-Oct-16,PK-ROT,GYRO HORIZON,504-0006-914,3563,1,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
698,3942/MS/SPR/2016,6-Oct-16,PK-ROT,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,INSPECTION 50 HI,
699,3942/MS/SPR/2016,6-Oct-16,PK-ROT,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 50 HI,
700,3942/MS/SPR/2016,6-Oct-16,PK-RON,DGI,RCA11A-15,412E120G,1,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
701,3942/MS/SPR/2016,12-Oct-16,PK-RON,TRANSPONDER,066-01156-0101,5520,1,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
702,3942/MS/SPR/2016,6-Oct-16,PK-ROO,LINK,0511336-1,N/A,2,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
703,3942/MS/SPR/2016,6-Oct-16,PK-ROO,BELLCRANK,411563,N/A,2,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
704,3942/MS/SPR/2016,6-Oct-16,PK-ROO,COTTER PIN,MS24665-132,N/A,4,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
705,3942/MS/SPR/2016,12-Oct-16,PK-ROH,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
706,3942/MS/SPR/2016,6-Oct-16,PK-ROK,SWITCH PTT,S2870-1,N/A,1,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
707,3942/MS/SPR/2016,5-Oct-16,PK-RON,IGNITION SWTICH,C292501-0109,N/A,1,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
708,3942/MS/SPR/2016,5-Oct-16,PK-ROO,RIVET,CCP-54,N/A,4,EA,BANYUWANGI,BWI,REPAIR,
709,3942/MS/SPR/2016,5-Oct-16,PK-ROT,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
710,3942/MS/SPR/2016,5-Oct-16,PK-ROK,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
711,3942/MS/SPR/2016,5-Oct-16,PK-RON,LAMP,4570 (28V),N/A,1,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
712,3942/MS/SPR/2016,4-Oct-16,PK-ROO,SCREW,MS35206-215,N/A,3,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
713,3942/MS/SPR/2016,4-Oct-16,PK-ROO,DISC BRAKE,164-30615-1,N/A,1,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
714,3942/MS/SPR/2016,4-Oct-16,PK-ROO,SCREW,AN525-832R7,N/A,1,EA,BANYUWANGI,BWI,Inspection 100  SP,
715,3942/MS/SPR/2016,4-Oct-16,PK-ROO,NUT,AN315-4R,N/A,1,EA,BANYUWANGI,BWI,Inspection 100  SP,
716,3942/MS/SPR/2016,29-Sep-16,PK-ROO,VACUMP FILTER,AAD9-18-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
717,3942/MS/SPR/2016,29-Sep-16,PK-ROO,SCREW,AN525-832R7,N/A,1,EA,BANYUWANGI,BWI,N/A,
718,3942/MS/SPR/2016,29-Sep-16,PK-ROO,GASKET INTAKE,71973,N/A,1,EA,BANYUWANGI,BWI,N/A,
719,3942/MS/SPR/2016,29-Sep-16,PK-ROO,RIVET,105-00200,N/A,6,EA,BANYUWANGI,BWI,N/A,
720,3942/MS/SPR/2016,29-Sep-16,PK-ROO,BRAKE LINNING,066-30026,N/A,3,EA,BANYUWANGI,BWI,N/A,
721,3942/MS/SPR/2016,29-Sep-16,PK-ROO,COTTER PIN,MS24665-360,N/A,2,EA,BANYUWANGI,BWI,N/A,
722,3942/MS/SPR/2016,29-Oct-16,PK-ROT,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 50 HI,
723,3942/MS/SPR/2016,29-Oct-16,PK-ROT,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,INSPECTION 50 HI,
724,3942/MS/SPR/2016,28-Oct-16,PK-RON,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
725,3942/MS/SPR/2016,28-Oct-16,PK-ROH,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
726,3942/MS/SPR/2016,25-Oct-16,PK-ROK,COTTER PIN,MS24665-360,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 50 HI,
727,3942/MS/SPR/2016,25-Oct-16,PK-ROK,MAIN TYRE,606C66-8,50952104,1,EA,BANYUWANGI,BWI,INSPECTION 50 HI,
728,3942/MS/SPR/2016,25-Oct-16,PK-ROK,SPARK PLUG,REM40E,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 50 HI,
729,3942/MS/SPR/2016,22-Oct-16,PK-ROH,RIVET,105-00200,N/A,2,EA,BANYUWANGI,BWI,INSPECTION 50 HI,
730,3942/MS/SPR/2016,25-Oct-16,PK-ROK,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 50 HI,
731,3942/MS/SPR/2016,25-Oct-16,PK-ROK,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,INSPECTION 50 HI,
732,3942/MS/SPR/2016,25-Oct-16,PK-ROT,OIL ENGINE,ASW100+,N/A,2,LITER,BANYUWANGI,BWI,DAILY SERVICE,
733,3942/MS/SPR/2016,24-Oct-16,PK-ROT,GYRO HORIZON,RCA22-7,24E0302G,1,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
734,3942/MS/SPR/2016,22-Oct-16,PK-ROH,BRAKE LINNING,066-30026,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 50 HI,
735,3942/MS/SPR/2016,22-Oct-16,PK-ROH,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 50 HI,
736,3942/MS/SPR/2016,22-Oct-16,PK-ROH,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,INSPECTION 50 HI,
737,3942/MS/SPR/2016,22-Oct-16,PK-RON,OIL ENGINE,ASW100+,N/A,2,LITER,BANYUWANGI,BWI,DAILY SERVICE,
738,3942/MS/SPR/2016,20-Oct-16,PK-ROH,SCREW,AN525-832R7,N/A,3,EA,BANYUWANGI,BWI,DAILY SERVICE,
739,3942/MS/SPR/2016,20-Oct-16,PK-ROP,OIL ENGINE,ASW100+,N/A,2,LITER,BANYUWANGI,BWI,DAILY SERVICE,
740,3942/MS/SPR/2016,18-Oct-16,PK-ROK,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
741,3942/MS/SPR/2016,18-Oct-16,PK-RON,RIVET,105-00200,N/A,2,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
742,3942/MS/SPR/2016,18-Oct-16,PK-RON,BRAKE LINNING,066-30026,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
743,3942/MS/SPR/2016,29-Oct-16,PK-RON,PACKING,MS28775-224,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
744,3942/MS/SPR/2016,18-Oct-16,PK-RON,TREAD LUBE,2612,N/A,1,EA,BANYUWANGI,BWI,DAILY SERVICE,
745,3942/MS/SPR/2016,18-Oct-16,PK-RON,COTTER PIN,MS24665-360,N/A,2,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
746,3942/MS/SPR/2016,18-Oct-16,PK-RON,COTTER PIN,MS24665-132,N/A,2,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
747,3942/MS/SPR/2016,18-Oct-16,PK-RON,GARTER FILTER,ARB3-5-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
748,3942/MS/SPR/2016,18-Oct-16,PK-RON,AIR FILTER,BA6108,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
749,3942/MS/SPR/2016,28-Oct-16,PK-RON,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
750,3942/MS/SPR/2016,18-Oct-16,PK-RON,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,INSPECTION 200 HI,
751,3942/MS/SPR/2016,18-Oct-16,PK-ROP,LINE ASSY BRAKE,0500118-127,N/A,1,EA,BANYUWANGI,BWI,TROUBLE SHOOTING,
752,3942/MS/SPR/2016,17-Oct-16,PK-ROT,NOSE TYRE,505C61-8,52382239,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
753,3942/MS/SPR/2016,17-Oct-16,PK-ROT,VACUUMP PUMP,215CC,039P08,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
754,3942/MS/SPR/2016,17-Oct-16,PK-ROT,NOSE TUBE,092-308-0,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
755,3942/MS/SPR/2016,17-Oct-16,PK-ROT,COTTER PIN,MS24665-360,N/A,2,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
756,3942/MS/SPR/2016,17-Oct-16,PK-ROT,COTTER PIN,MS24665-132,N/A,2,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
757,3942/MS/SPR/2016,17-Oct-16,PK-ROT,GARTER FILTER,ARB3-5-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
758,3942/MS/SPR/2016,17-Oct-16,PK-ROT,AIR FILTER,BA6108,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
759,3942/MS/SPR/2016,17-Oct-16,PK-ROT,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,INSPECTION 200 HI,
760,3942/MS/SPR/2016,17-Oct-16,PK-ROT,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
761,3942/MS/SPR/2016,15-Oct-16,PK-ROP,COTTER PIN,MS24665-360,N/A,2,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
762,3942/MS/SPR/2016,15-Oct-16,PK-ROP,COTTER PIN,MS24665-132,N/A,2,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
763,3942/MS/SPR/2016,15-Oct-16,PK-ROP,GARTER FILTER,ARB3-5-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
764,3942/MS/SPR/2016,15-Oct-16,PK-ROP,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,INSPECTION 200 HI,
765,3942/MS/SPR/2016,15-Oct-16,PK-ROP,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,INSPECTION 200 HI,
766,3942/MS/SPR/2016,15-Oct-16,PK-ROT,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
767,3942/MS/SPR/2016,14-Oct-16,PK-ROH,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
768,3942/MS/SPR/2016,13-Oct-16,PK-RON,SCREW,AN525-832R7,N/A,1,EA,BANYUWANGI,BWI,DAILY SERVICE,
769,3942/MS/SPR/2016,13-Oct-16,PK-RON,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,DAILY SERVICE,
770,3942/MS/SPR/2016,20-Aug-16,N/A,MULTI PURPOSE FLUID (AEROSHELL FLUID 3),MIL-PRF-7870,N/A,3,LITER,BANYUWANGI,BWI,N/A,
771,3942/MS/SPR/2016,20-Aug-16,PK-ROK,RIVET,105-00200,N/A,2,EA,BANYUWANGI,BWI,N/A,
772,3942/MS/SPR/2016,20-Aug-16,PK-ROK,BRAKE LINNING,066-30026,N/A,1,EA,BANYUWANGI,BWI,N/A,
773,3942/MS/SPR/2016,20-Aug-16,PK-ROK,OIL ENGINE,ASW100+,N/A,8,LITER,BANYUWANGI,BWI,N/A,
774,3942/MS/SPR/2016,20-Aug-16,PK-ROK,OIL FILTER,CH48110-1,N/A,1,EA,BANYUWANGI,BWI,N/A,
775,3942/MS/SPR/2016,20-Aug-16,PK-ROO,OIL ENGINE,ASW100+,N/A,1,LITER,BANYUWANGI,BWI,N/A,
776,3942/MS/SPR/2016,19-Aug-16,PK-ROA,STATIC DISCHARGE,ESD-3,N/A,1,EA,BANYUWANGI,BWI,N/A,
777,3942/MS/SPR/2016,18-Aug-16,PK-ROU,RIVET,CCP-54,N/A,1,EA,BANYUWANGI,BWI,N/A,
778,3942/MS/SPR/2016,18-Aug-16,PK-ROU,RIVET/CHERY RIVET,CCP-44,N/A,2,EA,BANYUWANGI,BWI,N/A,
